77.88;76.56;62.72;46.15;16;24;53;1.41;17.27;27.26;34.23;46.45;14.7;96.71;1.9;86.16;116.58;296.88;25.99;33.43;395.88;344150.2;4.35;99.49;112.77;6;0;19.2;3.53;27;4.37;14.68;10.38;22.56;15.52;7.04;2.33;2.16;1.09;23;21.34;12.56;5260.8;653601.2;3084.65;70.35;189.35;405.66;17.32;0;11.29;0;0;0.24;34.42;94.65;65;52.61;18.42;70.56;5.63;72.31;1
78.28;76.81;63.86;59.05;0;46;101;6.54;27.88;33.42;27.87;26.96;8.71;59.42;3.39;451.32;650.31;1595.79;111.51;168.24;342.64;2230043.3;37.05;87.57;843.47;19;0;23.16;2.79;3;11.76;5.44;20.33;20.39;5.92;14.47;1.34;2.11;3.84;66;7.72;16.28;205103.7;40991.7;1309.49;34.59;250.94;632.36;19.78;0;19.52;0.26;0;0.89;45.82;263.11;75;57.76;15.58;73.46;8.27;87.89;1
93.28;88.74;80.46;61.2;188;570;49;0.97;26.76;28.98;35.61;57.63;3.27;97.98;0.6;215.35;259.35;341.8;41.35;64.03;190.85;2728731.9;21.64;93.77;617.3;0;0;26.1;1.1;23;5.84;1.71;6.28;6.5;1.81;4.69;1.2;1.47;6.51;158;2.53;7.74;22530.4;98913.6;2243.65;38.84;226.19;642.41;9.44;0;7.84;1.41;0.18;0.35;51.26;32.86;75;45.14;18.56;61.04;6.88;76.51;1
81.76;81.1;64.08;52.58;2;109;1291;28.63;11.17;14.17;38.71;39.55;4.4;72.94;24.98;54.01;66.12;964.09;15.52;25.72;257.93;3050704.8;32.2;72.86;985.86;6;0;18.29;1.27;15;3.38;2;2.18;2.04;0.15;1.9;0;0.06;0.27;9;9.09;0;3744.3;130052.8;1503.39;40.62;150.13;548.99;13.42;0;12.91;0;0.19;0.43;21.3;138.3;85;45.65;15.18;63.67;9.02;67.91;1
88.38;86.66;74.02;59.54;246;190;146;2.37;22.77;30.95;30.41;100;12.59;72.55;0;1310.21;1409.44;408.56;62.29;73.94;134.21;6651330.8;28.45;100;436.18;13;0;19.08;0.65;52;17.83;4.12;2.45;6.6;4.09;2.51;0.89;1.37;0.2;19;3.82;0.96;0;174569;1233.17;46.8;136.39;740.15;30.66;0;30.66;0;0;0.76;16.42;316.51;0;57.24;24.73;81.97;22;95.86;1
69.6394764397906;69.3555497382199;59.8047643979057;47.7669109947644;2.09424083769634;8.66492146596859;119.319371727749;8.79638743455497;11.4909947643979;15.8756544502618;25.3956544502618;52.2571204188482;6.28638743455497;84.0684293193717;7.57486910994765;129.087329842932;148.540732984293;1171.42193717277;16.6025654450262;24.1951832460733;278.946910994764;269802.513089005;10.3183769633508;93.1421465968587;176.452931937173;5.06282722513089;0.0785340314136125;17.0467539267016;1.52219895287958;6.02094240837696;4.92743455497382;3.12272251308901;6.44130890052355;6.85607329842933;2.74685863874345;4.10910994764398;0.34738219895288;0.391256544502618;0.669005235602094;7.24607329842932;4.68219895287958;3.26424083769634;3684.24136125655;28176.8591623037;1111.97020942408;41.1779057591623;167.785916230366;285.731570680628;15.7512041884817;0.122984293193717;14.261832460733;1.11214659685864;0.162879581151833;0.371937172774869;39.1368062827225;176.408952879581;55.9947643979058;57.123664921466;16.694554973822;73.7586387434555;5.72068062827225;83.2901570680628;191
